"","Year","Symbol","PE_Ratio","Sector","Industry","Capital_structure","Efficiency","Profitability_related","F.Score","Holding_Return","Modified_PE_Ratio"
"238","Y2009","DENN",21.1641836424445,"Consumer Services","Restaurants",2,2,3,7,0.10050251,21.1641836424445
"239","Y2009","DEPO",0,"Health Care","Major Pharmaceuticals",1,0,2,3,1.03030303,-9.85041996047431
"240","Y2009","DEST",0,"Consumer Services","Clothing/Shoe/Accessory Stores",3,1,2,6,1.42038217,-44.7677013175231
"241","Y2009","DFFN",0,"Health Care","Major Pharmaceuticals",3,2,2,7,0.4150943,-46.8230519480519
"242","Y2009","DGII",52.6986607142857,"Technology","Computer Communications Equipment",3,0,3,6,0.124537608,52.6986607142857
"243","Y2009","DGLY",36.3994174641148,"Technology","Radio And Television Broadcasting And Communications Equipment",2,0,1,3,-0.33656955,36.3994174641148
"244","Y2009","DISCA",20.6405121319674,"Consumer Services","Television Services",1,2,4,7,1.16596036,20.6405121319674
"245","Y2009","DISCB",21.9489825683633,"Consumer Services","Television Services",1,2,4,7,1.07320344,21.9489825683633
"246","Y2009","DISCK",13.2728543472183,"Consumer Services","Television Services",1,2,4,7,0.98058252,13.2728543472183
"247","Y2009","DISH",9.32056663033758,"Consumer Services","Television Services",3,1,4,8,0.872858431,9.32056663033758
"248","Y2009","DJCO",8.1467140406572,"Consumer Services","Newspapers/Magazines",3,1,4,8,0.810218978,8.1467140406572
"249","Y2009","DLTR",17.706475170068,"Consumer Services","Department/Specialty Retail Stores",3,1,4,8,0.1585511835,17.706475170068
"250","Y2009","DMLP",5.13575076129919,"Energy","Oil & Gas Production",2,2,4,8,0.34089483,5.13575076129919
"251","Y2009","DMRC",48.049217807309,"Technology","EDP Services",3,1,0,4,0.496007984,48.049217807309
"252","Y2009","DOX",13.2866216080275,"Technology","EDP Services",3,1,3,7,0.55986875,13.2866216080275
"253","Y2009","DRRX",0,"Health Care","Major Pharmaceuticals",2,1,1,4,-0.2713864,-8.30900621118012
"254","Y2009","DRYS",0,"Transportation","Marine Transportation",2,1,3,6,-0.45403377,Inf
"255","Y2009","DSGX",10.5884502923977,"Technology","Computer Software: Prepackaged Software",2,1,2,5,0.983277592,10.5884502923977
"256","Y2009","DSPG",0,"Technology","Semiconductors",2,1,2,5,-0.29800499,-1.16643063980892
"257","Y2009","DTRM",0,"Technology","Computer Software: Prepackaged Software",0,1,1,2,-0.72619046,-1.51783780438751
"258","Y2009","DVCR",7.49316010482901,"Health Care","Hospital/Nursing Management",1,1,4,6,1.57525084,7.49316010482901
"259","Y2009","DWCH",0,"Technology","Computer Software: Prepackaged Software",3,2,2,7,1.20833333,-2.27309236947791
"260","Y2009","DWSN",14.9369589941115,"Energy","Oil & Gas Production",2,2,4,8,1.12353451,14.9369589941115
"261","Y2009","DXCM",0,"Health Care","Medical/Dental Instruments",0,2,2,4,1.923913,-3.03268774703557
"262","Y2009","DXPE",10.6741349664983,"Capital Goods","Industrial Machinery/Components",2,0,2,4,-0.10540726,10.6741349664983
"263","Y2009","DYNT",59.484126984127,"Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus",2,1,2,5,1.77419355,59.484126984127
"264","Y2009","DYSL",21.0525793650794,"Capital Goods","Industrial Machinery/Components",2,2,4,8,0.72413793,21.0525793650794
"265","Y2009","EA",0,"Technology","Computer Software: Prepackaged Software",1,0,2,3,0.10660841,-5.59767739729225
"266","Y2009","EBAY",4.26232647237401,"Miscellaneous","Business Services",3,1,4,8,0.68552994,4.26232647237401
"267","Y2009","ECHO",NA,"Transportation","Oil Refining/Marketing",1,2,3,6,-0.04586466,NA
"268","Y2009","ECOL",16.3399478327862,"Public Utilities","Environmental Services",2,1,3,6,-0.15768655,16.3399478327862
"269","Y2009","EDAP",21.2667814480353,"Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus",1,0,2,3,0.90972222,21.2667814480353
"270","Y2009","EDGW",0,"Technology","Computer Software: Programming, Data Processing",3,0,2,5,0.146718147,-1.28662606103804
"271","Y2009","EDUC",5.37979414285714,"Consumer Durables","Consumer Specialties",2,1,4,7,0.6216216,5.37979414285714
"272","Y2009","EEI",7.86178959817523,"Consumer Services","Military/Government/Technical",2,1,4,7,0.252086811,7.86178959817523
"273","Y2009","EFII",0,"Technology","Computer Communications Equipment",3,0,2,5,0.356694561,-6.34746009918021
"274","Y2009","EGOV",25.5652719575619,"Miscellaneous","Business Services",2,1,4,7,0.98695652,25.5652719575619
"275","Y2009","ELON",0,"Technology","Computer Communications Equipment",3,2,1,6,0.41840488,-18.1206769052619
"276","Y2009","ELSE",19.7494158322354,"Capital Goods","Industrial Machinery/Components",3,1,3,7,0.1625,19.7494158322354
"277","Y2009","ELTK",0,"Technology","Electrical Products",2,1,2,5,0.56944444,-4.48434996261083
"278","Y2009","EMITF",0,"Consumer Services","Building operators",2,1,3,6,1.55284574,-2.28931842703714
"279","Y2009","EMKR",0,"Technology","Semiconductors",1,0,1,2,-0.17692308,-0.481500374716553
"280","Y2009","EML",16.0585989712491,"Capital Goods","Industrial Machinery/Components",3,0,3,6,0.561627907,16.0585989712491
"281","Y2009","ENDP",11.2501822901877,"Health Care","Major Pharmaceuticals",3,1,4,8,-0.20710971,11.2501822901877
"282","Y2009","ENG",14.7266738471673,"Consumer Services","Military/Government/Technical",1,0,2,3,-0.03692308,14.7266738471673
"283","Y2009","ENTG",0,"Consumer Non-Durables","Plastic Products",1,1,3,5,1.410958904,-6.0411194606414
"284","Y2009","EPAY",0,"Technology","Computer Software: Prepackaged Software",3,2,2,7,1.47464789,-20.2123405384376
"285","Y2009","EQIX",22.6830489296896,"Consumer Services","Real Estate Investment Trusts",0,2,4,6,0.99567595,22.6830489296896
"286","Y2009","ERIC",0.259587063275602,"Technology","Radio And Television Broadcasting And Communications Equipment",0,0,3,3,0.17669654,0.259587063275602
"287","Y2009","ERII",45.9776902887139,"Technology","Industrial Machinery/Components",2,1,2,5,-0.092348285,45.9776902887139
"288","Y2009","ESEA",16.7265622762148,"Transportation","Marine Transportation",2,0,3,5,-0.09069763,16.7265622762148
"289","Y2009","ESLT",8.18378671010634,"Capital Goods","Military/Government/Technical",2,1,4,7,0.399526743,8.18378671010634
"290","Y2009","ESND",8.75607874246901,"Consumer Services","Paper",2,0,1,3,0.6984174,8.75607874246901
"291","Y2009","ESRX",21.2765001385966,"Health Care","Medical/Nursing Services",2,1,4,7,0.57184427,21.2765001385966
"292","Y2009","EVEP",0.766255727026392,"Energy","Oil & Gas Production",2,2,3,7,1.060668,0.766255727026392
"293","Y2009","EVK",9.70990873533246,"Consumer Non-Durables","Apparel",2,1,2,5,1.72641509,9.70990873533246
"294","Y2009","EXFO",0,"Capital Goods","Electrical Products",2,2,2,6,0.28333333,-12.9469429747208
"295","Y2009","EXLS",30.4425264096152,"Miscellaneous","Business Services",2,1,3,6,1.11785298,30.4425264096152
"296","Y2009","EXPD",25.2971199301809,"Transportation","Oil Refining/Marketing",3,0,3,6,0.045085663,25.2971199301809
"297","Y2009","EXPO",19.0919283285505,"Consumer Services","Professional Services",2,1,3,6,-0.07446809,19.0919283285505
"298","Y2009","EXTR",69.6203703703704,"Technology","Computer Communications Equipment",2,2,4,8,0.22649573,69.6203703703704
"299","Y2009","EZPW",9.14992735580148,"Consumer Services","Other Specialty Stores",1,0,0,1,0.130835043,9.14992735580148
"300","Y2009","FARM",0,"Consumer Non-Durables","Packaged Foods",1,2,2,5,-0.20890139,-8.46573927185139
"301","Y2009","FARO",0,"Capital Goods","Industrial Machinery/Components",3,0,2,5,0.27164886,-24.6011303090428
"302","Y2009","FAST",23.1450154249872,"Consumer Services","RETAIL: Building Materials",3,0,3,6,0.194835076,23.1450154249872
"303","Y2009","FCEL",0,"Miscellaneous","Industrial Machinery/Components",2,2,1,5,-0.03092788,-3.57303190603121
"304","Y2009","FCRE",0,"Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus",1,0,3,4,-0.930758,-3.52568118303759
"305","Y2009","FCSC",NA,"Health Care","Major Pharmaceuticals",1,1,1,3,-0.1785714,NA
"306","Y2009","FEIM",0,"Capital Goods","Electrical Products",3,0,2,5,0.77854671,-2.78563622150615
"307","Y2009","FELE",17.4943353526108,"Consumer Durables","Metal Fabrications",2,1,4,7,0.03344006,17.4943353526108
"308","Y2009","FFHL",0.0678528278784087,"Capital Goods","Specialty Chemicals",2,1,3,6,0.6712329,0.0678528278784087
"309","Y2009","FFIV",29.7230925543024,"Technology","Computer Communications Equipment",3,1,4,8,1.3171478,29.7230925543024
"310","Y2009","FINL",96.6582975623583,"Consumer Services","Clothing/Shoe/Accessory Stores",2,1,4,7,1.24107143,96.6582975623583
"311","Y2009","FISV",13.2644268684359,"Technology","EDP Services",2,1,3,6,0.3329668,13.2644268684359
"312","Y2009","FIZZ",12.1436213697825,"Consumer Non-Durables","Beverages (Production/Distribution)",3,0,4,7,0.54,12.1436213697825
"313","Y2009","FLEX",0,"Technology","Electrical Products",1,0,2,3,1.85546875,-0.652275769745649
"314","Y2009","FLIR",23.6716971158597,"Capital Goods","Industrial Machinery/Components",2,2,4,8,0.06681877,23.6716971158597
"315","Y2009","FLWS",0,"Consumer Services","Other Specialty Stores",2,0,2,4,-0.30628272,-1.76044546850998
"316","Y2009","FLXS",0,"Consumer Durables","Home Furnishings",2,0,2,4,0.52914798,-27.0579855762595
"317","Y2009","FORD",0,"Consumer Non-Durables","Plastic Products",3,1,3,7,-0.05829596,-9.994708994709
"318","Y2009","FORM",0,"Technology","Semiconductors",3,0,1,4,0.49109589,-11.4675290957001
"319","Y2009","FORR",18.5427465925029,"Consumer Services","Diversified Commercial Services",2,1,3,6,-0.080113367,18.5427465925029
"320","Y2009","FORTY",7.04815432087675,"Technology","EDP Services",2,2,3,7,0.698315467,7.04815432087675
"321","Y2009","FOSL",13.6862403768638,"Consumer Non-Durables","Consumer Specialties",2,1,2,5,1.00958078,13.6862403768638
"322","Y2009","FOX",0,"Consumer Services","Television Services",2,0,2,4,0.661795482,-6.98641865386982
"323","Y2009","FOXA",0,"Consumer Services","Television Services",2,0,2,4,0.5060506,-6.04966287990648
"324","Y2009","FRED",24.2042591836735,"Consumer Services","Department/Specialty Retail Stores",2,1,4,7,-0.05204461,24.2042591836735
"325","Y2009","FSLR",50.9655641472146,"Technology","Semiconductors",0,1,3,4,-0.0185562,50.9655641472146
"326","Y2009","FSNN",0,"Technology","Computer Software: Prepackaged Software",1,1,1,3,-0.35,-0.59602946460654
"327","Y2009","FSTR",13.3445954122514,"Basic Industries","Metal Fabrications",3,1,2,6,-0.046994947,13.3445954122514
"328","Y2009","FTEK",0,"Capital Goods","Pollution Control Equipment",3,0,3,6,-0.22851747,126.648785798984
"329","Y2009","FTFT",6.68768459024235,"Consumer Non-Durables","Packaged Foods",2,2,4,8,0.64799995,6.68768459024235
"330","Y2009","FTNT",NA,"Technology","Computer peripheral equipment",2,2,4,8,0.03352941,NA
"331","Y2009","FTR",8.18214340013406,"Public Utilities","Telecommunications Equipment",2,1,3,6,-0.10640735,8.18214340013406
"332","Y2009","FVE",0,"Health Care","Hospital/Nursing Management",1,2,2,5,1.26797386,-33.9127611518916
"333","Y2009","FWRD",18.7864497136404,"Transportation","Oil Refining/Marketing",2,2,3,7,0.03131442,18.7864497136404
"334","Y2009","GAIA",0,"Consumer Services","Movies/Entertainment",2,1,2,5,0.66450216,-9.33833530781309
"335","Y2009","GASS",8.63399429532181,"Transportation","Marine Transportation",0,1,4,5,0.29460581,8.63399429532181
"336","Y2009","GDEN",0,"Consumer Services","Services-Misc. Amusement & Recreation",1,2,1,4,-0.3756219,-1.34362282637504
"337","Y2009","GENE",0,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",2,0,2,4,0.0952381,-2.00146852494331
"338","Y2009","GFN",0,"Technology","Diversified Commercial Services",1,1,2,4,-0.25294118,-6.58441558441558
"339","Y2009","GHDX",0,"Health Care","Medical Specialities",1,2,2,5,0.004106725,-35.727480778032
"340","Y2009","GIFI",13.8803235334403,"Capital Goods","Metal Fabrications",3,2,3,8,0.45940326,13.8803235334403
"341","Y2009","GIGM",16.9248477694691,"Technology","Computer Software: Programming, Data Processing",3,1,0,4,-0.41918295,16.9248477694691
"342","Y2009","GILT",0,"Technology","Radio And Television Broadcasting And Communications Equipment",2,1,0,3,0.766283525,-277.105401844532
"343","Y2009","GLAD",19.0408026014109,"Consumer Non-Durables","Textiles",2,1,4,7,-0.04944376,19.0408026014109
"344","Y2009","GLDD",58.9728353535354,"Basic Industries","Military/Government/Technical",1,0,3,4,0.56144578,58.9728353535354
"345","Y2009","GLNG",0,"Consumer Services","Marine Transportation",0,0,1,1,0.896449704,-68.2542249011858
"346","Y2009","GLUU",0,"Technology","EDP Services",1,1,1,3,1.3,-0.917758250852035
"347","Y2009","GNCMA",0,"Public Utilities","Telecommunications Equipment",1,1,2,4,-0.21137206,-188.061264822134
"348","Y2009","GNTX",20.6146508109041,"Capital Goods","Auto Parts:O.E.M.",2,2,4,8,1.021517554,20.6146508109041
"349","Y2009","GOGL",8.82454996453624,"Consumer Services","Marine Transportation",2,1,3,6,-0.09488051,8.82454996453624
"350","Y2009","GOLD",75.2088538134973,"Basic Industries","Precious Metals",0,2,4,6,0.80191263,75.2088538134973
"351","Y2009","GOOD",93.3375630291005,"Consumer Services","Real Estate",2,2,4,8,0.577647059,93.3375630291005
"352","Y2009","GOOG",21.3930982241966,"Technology","Computer Software: Programming, Data Processing",2,2,4,8,1.01521217,21.3930982241966
"353","Y2009","GOOGL",21.5537934133203,"Technology","Computer Software: Programming, Data Processing",2,2,4,8,1.01521212,21.5537934133203
"354","Y2009","GPIC",9.31697241106719,"Consumer Non-Durables","Recreational Products/Toys",3,2,4,9,0.070610687,9.31697241106719
"355","Y2009","GPOR",0,"Energy","Oil & Gas Production",1,0,2,3,1.8987342,-2.70400459611681
"356","Y2009","GRMN",4.93767547732426,"Capital Goods","Industrial Machinery/Components",2,1,4,7,0.601460668,4.93767547732426
"357","Y2009","GSIT",10.2651515151515,"Technology","Semiconductors",3,1,3,7,0.6350365,10.2651515151515
"358","Y2009","GT",0,"Consumer Durables","Automotive Aftermarket",3,1,2,6,1.36180905,-7.36762831541219
"359","Y2009","GTIM",0,"Consumer Services","Restaurants",2,0,2,4,-0.17557252,-2.99829931972789
"360","Y2009","GTLS",11.6573035500465,"Capital Goods","Metal Fabrications",2,2,4,8,0.5540922,11.6573035500465
"361","Y2009","GTXI",0,"Health Care","Major Pharmaceuticals",1,2,1,4,-0.75059382,-1.09545869095332
"362","Y2009","GURE",5.82591128678085,"Basic Industries","Major Chemicals",1,0,3,4,1.42916667,5.82591128678085
"363","Y2009","HA",2.6488866991992,"Transportation","Air Freight/Delivery Services",2,1,4,7,0.09717868,2.6488866991992
"364","Y2009","HAIN",0,"Consumer Non-Durables","Packaged Foods",2,0,2,4,-0.10895757,-27.4831349206349
"365","Y2009","HALO",0,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",1,2,1,4,0.04821429,-9.55099502487562
"366","Y2009","HAS",11.9914751106719,"Consumer Non-Durables","Recreational Products/Toys",3,1,3,7,0.0990744258,11.9914751106719
"367","Y2009","HAYN",0,"Capital Goods","Steel/Iron Ore",3,0,2,5,0.33874889,-4.63078245685889
"368","Y2009","HBIO",63.6288716996047,"Capital Goods","Biotechnology: Laboratory Analytical Instruments",3,0,4,7,0.34716972,63.6288716996047
"369","Y2009","HCCI",0,"Basic Industries","Miscellaneous",2,1,2,5,-0.09827586,-120.352993303769
"370","Y2009","HCKT",9.4124496093391,"Consumer Services","Professional Services",2,2,4,8,-0.04794521,9.4124496093391
"371","Y2009","HCSG",21.3400436857707,"Health Care","Hospital/Nursing Management",3,0,2,5,0.34714369,21.3400436857707
"372","Y2009","HDNG",0,"Capital Goods","Industrial Machinery/Components",2,0,2,4,0.36138614,-3.87253796026628
"373","Y2009","HDSN",5.41358246496586,"Consumer Durables","Industrial Specialties",2,2,2,6,0.08148148,5.41358246496586
"374","Y2009","HELE",0,"Consumer Durables","Home Furnishings",2,0,2,4,0.40898604,-9.60534871031746
"375","Y2009","HIBB",17.665110480859,"Consumer Services","Other Specialty Stores",3,2,4,9,0.39974539,17.665110480859
"376","Y2009","HIHO",3.77560527777778,"Capital Goods","Metal Fabrications",3,2,3,8,1.49382716,3.77560527777778
"377","Y2009","HLIT",12.1806383104242,"Technology","Radio And Television Broadcasting And Communications Equipment",2,2,3,7,0.126559715,12.1806383104242
"378","Y2009","HMNY",0,"Consumer Services","Other Consumer Services",2,1,1,4,0.57777778,-1.35880602604808
"379","Y2009","HNRG",6.82323589104657,"Energy","Coal Mining",2,1,4,7,1.61666667,6.82323589104657
"380","Y2009","HOFT",14.6508312596006,"Consumer Durables","Home Furnishings",3,0,2,5,0.61488251,14.6508312596006
"381","Y2009","HOLX",0,"Health Care","Medical Electronics",2,0,3,5,0.10941086,-1.62221211741255
"382","Y2009","HPJ",24.1151960784314,"Miscellaneous","Industrial Machinery/Components",2,2,4,8,1.4169279,24.1151960784314
"383","Y2009","HPT",11.671648186123,"Consumer Services","Real Estate Investment Trusts",1,1,0,2,0.59448547,11.671648186123
"384","Y2009","HSIC",13.4925017949428,"Health Care","Medical Specialities",3,0,4,7,0.43363317,13.4925017949428
"385","Y2009","HSII",9.83976201581028,"Technology","Diversified Commercial Services",2,2,3,7,0.45032491,9.83976201581028
"386","Y2009","HSKA",0,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",2,0,1,3,1.12,-53.6600709881423
"387","Y2009","HSON",0,"Technology","Professional Services",3,0,2,5,0.41791045,-2.54421299658337
"388","Y2009","HSTM",19.9276865612648,"Technology","Computer Software: Programming, Data Processing",3,0,3,6,0.69527897,19.9276865612648
"389","Y2009","HTLD",17.2701833775516,"Transportation","Trucking Freight/Courier Services",2,1,4,7,-0.03109137,17.2701833775516
"390","Y2009","HUBG",20.3157052409066,"Transportation","Oil Refining/Marketing",3,1,3,7,0.009800226,20.3157052409066
"391","Y2009","HURC",0,"Capital Goods","Industrial Machinery/Components",3,1,1,5,0.23333333,-40.3714940035273
"392","Y2009","HURN",25.4365269220063,"Consumer Services","Professional Services",0,0,3,3,-0.59769511,25.4365269220063
"393","Y2009","HWCC",8.97382700228833,"Consumer Non-Durables","Telecommunications Equipment",3,0,3,6,0.27819549,8.97382700228833
"394","Y2009","HWKN",7.01090948275862,"Consumer Durables","Specialty Chemicals",3,2,4,9,0.42773054,7.01090948275862
"395","Y2009","HYGS",0,"Basic Industries","Major Chemicals",2,2,2,6,-0.09756098,-5.2069256327667
"396","Y2009","IAC",0,"Consumer Services","Other Specialty Stores",2,1,2,5,0.30197076,-20.8107563311688
"397","Y2009","IART",43.3388916501976,"Capital Goods","Biotechnology: Laboratory Analytical Instruments",2,2,4,8,0.0365476,43.3388916501976
